"DateTime";"Stock Price History"
"2005-04-27 00:00:00";0,1655
"2005-04-28 00:00:00";0,166
"2005-04-29 00:00:00";0,1678
"2005-05-02 00:00:00";0,1672
"2005-05-03 00:00:00";0,1663
"2005-05-04 00:00:00";0,1716
"2005-05-05 00:00:00";0,1749
"2005-05-06 00:00:00";0,1773
"2005-05-09 00:00:00";0,1806
"2005-05-10 00:00:00";0,1735
"2005-05-11 00:00:00";0,1706
"2005-05-12 00:00:00";0,1744
"2005-05-13 00:00:00";0,1938
"2005-05-16 00:00:00";0,1945
"2005-05-17 00:00:00";0,1967
"2005-05-18 00:00:00";0,1981
"2005-05-19 00:00:00";0,1977
"2005-05-20 00:00:00";0,2012
"2005-05-23 00:00:00";0,2059
"2005-05-24 00:00:00";0,2088
"2005-05-25 00:00:00";0,2061
"2005-05-26 00:00:00";0,212
"2005-05-27 00:00:00";0,2106
"2005-05-31 00:00:00";0,2074
"2005-06-01 00:00:00";0,2093
"2005-06-02 00:00:00";0,2171
"2005-06-03 00:00:00";0,2165
"2005-06-06 00:00:00";0,2145
"2005-06-07 00:00:00";0,2093
"2005-06-08 00:00:00";0,2078
"2005-06-09 00:00:00";0,2165
"2005-06-10 00:00:00";0,2141
"2005-06-13 00:00:00";0,2188
"2005-06-14 00:00:00";0,2059
"2005-06-15 00:00:00";0,2053
"2005-06-16 00:00:00";0,2064
"2005-06-17 00:00:00";0,2059
"2005-06-20 00:00:00";0,209
"2005-06-21 00:00:00";0,211
"2005-06-22 00:00:00";0,2108
"2005-06-23 00:00:00";0,2141
"2005-06-24 00:00:00";0,2073
"2005-06-27 00:00:00";0,2056
"2005-06-28 00:00:00";0,2069
"2005-06-29 00:00:00";0,205
"2005-06-30 00:00:00";0,2045
"2005-07-01 00:00:00";0,2054
"2005-07-05 00:00:00";0,2086
"2005-07-06 00:00:00";0,2142
"2005-07-07 00:00:00";0,2126
"2005-07-08 00:00:00";0,2153
"2005-07-11 00:00:00";0,2185
"2005-07-12 00:00:00";0,2173
"2005-07-13 00:00:00";0,2176
"2005-07-14 00:00:00";0,208
"2005-07-15 00:00:00";0,2058
"2005-07-18 00:00:00";0,2006
"2005-07-19 00:00:00";0,2034
"2005-07-20 00:00:00";0,2064
"2005-07-21 00:00:00";0,2029
"2005-07-22 00:00:00";0,1976
"2005-07-25 00:00:00";0,1988
"2005-07-26 00:00:00";0,2029
"2005-07-27 00:00:00";0,2071
"2005-07-28 00:00:00";0,2087
"2005-07-29 00:00:00";0,2071
"2005-08-01 00:00:00";0,2102
"2005-08-02 00:00:00";0,213
"2005-08-03 00:00:00";0,213
"2005-08-04 00:00:00";0,2108
"2005-08-05 00:00:00";0,2162
"2005-08-08 00:00:00";0,2169
"2005-08-09 00:00:00";0,2164
"2005-08-10 00:00:00";0,2132
"2005-08-11 00:00:00";0,2162
"2005-08-12 00:00:00";0,2292
"2005-08-15 00:00:00";0,235
"2005-08-16 00:00:00";0,231
"2005-08-17 00:00:00";0,231
"2005-08-18 00:00:00";0,225
"2005-08-19 00:00:00";0,2234
"2005-08-22 00:00:00";0,2216
"2005-08-23 00:00:00";0,223
"2005-08-24 00:00:00";0,2232
"2005-08-25 00:00:00";0,2247
"2005-08-26 00:00:00";0,2213
"2005-08-29 00:00:00";0,2217
"2005-08-30 00:00:00";0,2296
"2005-08-31 00:00:00";0,2348
"2005-09-01 00:00:00";0,2348
"2005-09-02 00:00:00";0,231
"2005-09-06 00:00:00";0,2329
"2005-09-07 00:00:00";0,2403
"2005-09-08 00:00:00";0,2432
"2005-09-09 00:00:00";0,2463
"2005-09-12 00:00:00";0,2455
"2005-09-13 00:00:00";0,2529
"2005-09-14 00:00:00";0,2498
"2005-09-15 00:00:00";0,2543
"2005-09-16 00:00:00";0,2544
"2005-09-19 00:00:00";0,2508
"2005-09-20 00:00:00";0,2557
"2005-09-21 00:00:00";0,2535
"2005-09-22 00:00:00";0,2467
"2005-09-23 00:00:00";0,2503
"2005-09-26 00:00:00";0,2524
"2005-09-27 00:00:00";0,2532
"2005-09-28 00:00:00";0,2547
"2005-09-29 00:00:00";0,26
"2005-09-30 00:00:00";0,2623
"2005-10-03 00:00:00";0,2695
"2005-10-04 00:00:00";0,266
"2005-10-05 00:00:00";0,2572
"2005-10-06 00:00:00";0,2563
"2005-10-07 00:00:00";0,253
"2005-10-10 00:00:00";0,2465
"2005-10-11 00:00:00";0,2435
"2005-10-12 00:00:00";0,2464
"2005-10-13 00:00:00";0,2451
"2005-10-14 00:00:00";0,2451
"2005-10-17 00:00:00";0,2475
"2005-10-18 00:00:00";0,2434
"2005-10-19 00:00:00";0,2413
"2005-10-20 00:00:00";0,243
"2005-10-21 00:00:00";0,2444
"2005-10-24 00:00:00";0,2511
"2005-10-25 00:00:00";0,2527
"2005-10-26 00:00:00";0,2458
"2005-10-27 00:00:00";0,2406
"2005-10-28 00:00:00";0,2481
"2005-10-31 00:00:00";0,2567
"2005-11-01 00:00:00";0,2536
"2005-11-02 00:00:00";0,2683
"2005-11-03 00:00:00";0,2651
"2005-11-04 00:00:00";0,2606
"2005-11-07 00:00:00";0,2595
"2005-11-08 00:00:00";0,2547
"2005-11-09 00:00:00";0,2661
"2005-11-10 00:00:00";0,2563
"2005-11-11 00:00:00";0,2605
"2005-11-14 00:00:00";0,266
"2005-11-15 00:00:00";0,2666
"2005-11-16 00:00:00";0,2657
"2005-11-17 00:00:00";0,2775
"2005-11-18 00:00:00";0,2769
"2005-11-21 00:00:00";0,2818
"2005-11-22 00:00:00";0,2893
"2005-11-23 00:00:00";0,2885
"2005-11-25 00:00:00";0,2913
"2005-11-28 00:00:00";0,2898
"2005-11-29 00:00:00";0,2715
"2005-11-30 00:00:00";0,2766
"2005-12-01 00:00:00";0,2799
"2005-12-02 00:00:00";0,28
"2005-12-05 00:00:00";0,2748
"2005-12-06 00:00:00";0,2759
"2005-12-07 00:00:00";0,2764
"2005-12-08 00:00:00";0,2742
"2005-12-09 00:00:00";0,2781
"2005-12-12 00:00:00";0,2821
"2005-12-13 00:00:00";0,2858
"2005-12-14 00:00:00";0,2831
"2005-12-15 00:00:00";0,2795
"2005-12-16 00:00:00";0,282
"2005-12-19 00:00:00";0,2773
"2005-12-20 00:00:00";0,2771
"2005-12-21 00:00:00";0,2766
"2005-12-22 00:00:00";0,285
"2005-12-23 00:00:00";0,2872
"2005-12-27 00:00:00";0,289
"2005-12-28 00:00:00";0,2917
"2005-12-29 00:00:00";0,2852
"2005-12-30 00:00:00";0,2797
"2006-01-03 00:00:00";0,2925
"2006-01-04 00:00:00";0,3006
"2006-01-05 00:00:00";0,3074
"2006-01-06 00:00:00";0,3125
"2006-01-09 00:00:00";0,3212
"2006-01-10 00:00:00";0,3213
"2006-01-11 00:00:00";0,3329
"2006-01-12 00:00:00";0,3282
"2006-01-13 00:00:00";0,3253
"2006-01-17 00:00:00";0,325
"2006-01-18 00:00:00";0,3267
"2006-01-19 00:00:00";0,3449
"2006-01-20 00:00:00";0,3352
"2006-01-23 00:00:00";0,3371
"2006-01-24 00:00:00";0,3388
"2006-01-25 00:00:00";0,3358
"2006-01-26 00:00:00";0,3473
"2006-01-27 00:00:00";0,3539
"2006-01-30 00:00:00";0,3499
"2006-01-31 00:00:00";0,344
"2006-02-01 00:00:00";0,3443
"2006-02-02 00:00:00";0,3338
"2006-02-03 00:00:00";0,3368
"2006-02-06 00:00:00";0,3463
"2006-02-07 00:00:00";0,334
"2006-02-08 00:00:00";0,3436
"2006-02-09 00:00:00";0,3378
"2006-02-10 00:00:00";0,3359
"2006-02-13 00:00:00";0,3371
"2006-02-14 00:00:00";0,3377
"2006-02-15 00:00:00";0,3442
"2006-02-16 00:00:00";0,3612
"2006-02-17 00:00:00";0,3632
"2006-02-21 00:00:00";0,3555
"2006-02-22 00:00:00";0,3549
"2006-02-23 00:00:00";0,3495
"2006-02-24 00:00:00";0,3494
"2006-02-27 00:00:00";0,3635
"2006-02-28 00:00:00";0,3606
"2006-03-01 00:00:00";0,3743
"2006-03-02 00:00:00";0,3749
"2006-03-03 00:00:00";0,3762
"2006-03-06 00:00:00";0,3754
"2006-03-07 00:00:00";0,369
"2006-03-08 00:00:00";0,3671
"2006-03-09 00:00:00";0,369
"2006-03-10 00:00:00";0,3626
"2006-03-13 00:00:00";0,367
"2006-03-14 00:00:00";0,3772
"2006-03-15 00:00:00";0,3832
"2006-03-16 00:00:00";0,3702
"2006-03-17 00:00:00";0,3732
"2006-03-20 00:00:00";0,3703
"2006-03-21 00:00:00";0,3886
"2006-03-22 00:00:00";0,3775
"2006-03-23 00:00:00";0,3845
"2006-03-24 00:00:00";0,3975
"2006-03-27 00:00:00";0,4082
"2006-03-28 00:00:00";0,4145
"2006-03-29 00:00:00";0,4368
"2006-03-30 00:00:00";0,4397
"2006-03-31 00:00:00";0,4381
"2006-04-03 00:00:00";0,443
"2006-04-04 00:00:00";0,4638
"2006-04-05 00:00:00";0,4675
"2006-04-06 00:00:00";0,4684
"2006-04-07 00:00:00";0,4672
"2006-04-10 00:00:00";0,4591
"2006-04-11 00:00:00";0,4479
"2006-04-12 00:00:00";0,466
"2006-04-13 00:00:00";0,453
"2006-04-17 00:00:00";0,4542
"2006-04-18 00:00:00";0,4435
"2006-04-19 00:00:00";0,4463
"2006-04-20 00:00:00";0,4456
"2006-04-21 00:00:00";0,4296
"2006-04-24 00:00:00";0,4427
"2006-04-25 00:00:00";0,4424
"2006-04-26 00:00:00";0,4394
"2006-04-27 00:00:00";0,4464
"2006-04-28 00:00:00";0,4472
"2006-05-01 00:00:00";0,4729
"2006-05-02 00:00:00";0,4723
"2006-05-03 00:00:00";0,4753
"2006-05-04 00:00:00";0,4723
"2006-05-05 00:00:00";0,4787
"2006-05-08 00:00:00";0,4766
"2006-05-09 00:00:00";0,462
"2006-05-10 00:00:00";0,4518
"2006-05-11 00:00:00";0,4357
"2006-05-12 00:00:00";0,4029
"2006-05-15 00:00:00";0,4088
"2006-05-16 00:00:00";0,398
"2006-05-17 00:00:00";0,382
"2006-05-18 00:00:00";0,3647
"2006-05-19 00:00:00";0,3723
"2006-05-22 00:00:00";0,3673
"2006-05-23 00:00:00";0,3633
"2006-05-24 00:00:00";0,368
"2006-05-25 00:00:00";0,3661
"2006-05-26 00:00:00";0,3668
"2006-05-30 00:00:00";0,3515
"2006-05-31 00:00:00";0,3517
"2006-06-01 00:00:00";0,37
"2006-06-02 00:00:00";0,3647
"2006-06-05 00:00:00";0,3494
"2006-06-06 00:00:00";0,34
"2006-06-07 00:00:00";0,3339
"2006-06-08 00:00:00";0,3278
"2006-06-09 00:00:00";0,3299
"2006-06-12 00:00:00";0,3087
"2006-06-13 00:00:00";0,3039
"2006-06-14 00:00:00";0,3128
"2006-06-15 00:00:00";0,3402
"2006-06-16 00:00:00";0,3315
"2006-06-19 00:00:00";0,3215
"2006-06-20 00:00:00";0,3165
"2006-06-21 00:00:00";0,32
"2006-06-22 00:00:00";0,3107
"2006-06-23 00:00:00";0,3108
"2006-06-26 00:00:00";0,3079
"2006-06-27 00:00:00";0,2981
"2006-06-28 00:00:00";0,3146
"2006-06-29 00:00:00";0,3289
"2006-06-30 00:00:00";0,3258
"2006-07-03 00:00:00";0,3306
"2006-07-05 00:00:00";0,3157
"2006-07-06 00:00:00";0,3059
"2006-07-07 00:00:00";0,2964
"2006-07-10 00:00:00";0,2836
"2006-07-11 00:00:00";0,2931
"2006-07-12 00:00:00";0,279
"2006-07-13 00:00:00";0,2718
"2006-07-14 00:00:00";0,2704
"2006-07-17 00:00:00";0,2726
"2006-07-18 00:00:00";0,2874
"2006-07-19 00:00:00";0,2999
"2006-07-20 00:00:00";0,294
"2006-07-21 00:00:00";0,2719
"2006-07-24 00:00:00";0,2993
"2006-07-25 00:00:00";0,3099
"2006-07-26 00:00:00";0,3099
"2006-07-27 00:00:00";0,3143
"2006-07-28 00:00:00";0,3469
"2006-07-31 00:00:00";0,3388
"2006-08-01 00:00:00";0,3252
"2006-08-02 00:00:00";0,3501
"2006-08-03 00:00:00";0,3722
"2006-08-04 00:00:00";0,3671
"2006-08-07 00:00:00";0,3628
"2006-08-08 00:00:00";0,3725
"2006-08-09 00:00:00";0,3723
"2006-08-10 00:00:00";0,3697
"2006-08-11 00:00:00";0,3581
"2006-08-14 00:00:00";0,3563
"2006-08-15 00:00:00";0,3905
"2006-08-16 00:00:00";0,4186
"2006-08-17 00:00:00";0,412
"2006-08-18 00:00:00";0,4187
"2006-08-21 00:00:00";0,4032
"2006-08-22 00:00:00";0,4026
"2006-08-23 00:00:00";0,4023
"2006-08-24 00:00:00";0,4065
"2006-08-25 00:00:00";0,4052
"2006-08-28 00:00:00";0,4192
"2006-08-29 00:00:00";0,4381
"2006-08-30 00:00:00";0,4472
"2006-08-31 00:00:00";0,4455
"2006-09-01 00:00:00";0,4268
"2006-09-05 00:00:00";0,4362
"2006-09-06 00:00:00";0,4143
"2006-09-07 00:00:00";0,4225
"2006-09-08 00:00:00";0,4239
"2006-09-11 00:00:00";0,4305
"2006-09-12 00:00:00";0,4418
"2006-09-13 00:00:00";0,4453
"2006-09-14 00:00:00";0,4436
"2006-09-15 00:00:00";0,4524
"2006-09-18 00:00:00";0,4695
"2006-09-19 00:00:00";0,4573
"2006-09-20 00:00:00";0,4739
"2006-09-21 00:00:00";0,4701
"2006-09-22 00:00:00";0,4562
"2006-09-25 00:00:00";0,4726
"2006-09-26 00:00:00";0,4626
"2006-09-27 00:00:00";0,4612
"2006-09-28 00:00:00";0,4525
"2006-09-29 00:00:00";0,4528
"2006-10-02 00:00:00";0,4414
"2006-10-03 00:00:00";0,4331
"2006-10-04 00:00:00";0,4756
"2006-10-05 00:00:00";0,4622
"2006-10-06 00:00:00";0,4733
"2006-10-09 00:00:00";0,5038
"2006-10-10 00:00:00";0,4923
"2006-10-11 00:00:00";0,4951
"2006-10-12 00:00:00";0,4971
"2006-10-13 00:00:00";0,5168
"2006-10-16 00:00:00";0,5159
"2006-10-17 00:00:00";0,4961
"2006-10-18 00:00:00";0,483
"2006-10-19 00:00:00";0,4922
"2006-10-20 00:00:00";0,4865
"2006-10-23 00:00:00";0,4833
"2006-10-24 00:00:00";0,4974
"2006-10-25 00:00:00";0,502
"2006-10-26 00:00:00";0,5179
"2006-10-27 00:00:00";0,4955
"2006-10-30 00:00:00";0,5015
"2006-10-31 00:00:00";0,5336
"2006-11-01 00:00:00";0,4925
"2006-11-02 00:00:00";0,4891
"2006-11-03 00:00:00";0,4989
"2006-11-06 00:00:00";0,514
"2006-11-07 00:00:00";0,5218
"2006-11-08 00:00:00";0,5295
"2006-11-09 00:00:00";0,5401
"2006-11-10 00:00:00";0,5271
"2006-11-13 00:00:00";0,5509
"2006-11-14 00:00:00";0,5564
"2006-11-15 00:00:00";0,5473
"2006-11-16 00:00:00";0,5543
"2006-11-17 00:00:00";0,5558
"2006-11-20 00:00:00";0,561
"2006-11-21 00:00:00";0,5523
"2006-11-22 00:00:00";0,5618
"2006-11-24 00:00:00";0,5659
"2006-11-27 00:00:00";0,5404
"2006-11-28 00:00:00";0,5505
"2006-11-29 00:00:00";0,5586
"2006-11-30 00:00:00";0,5661
"2006-12-01 00:00:00";0,5439
"2006-12-04 00:00:00";0,5659
"2006-12-05 00:00:00";0,5601
"2006-12-06 00:00:00";0,5593
"2006-12-07 00:00:00";0,5459
"2006-12-08 00:00:00";0,544
"2006-12-11 00:00:00";0,5534
"2006-12-12 00:00:00";0,5477
"2006-12-13 00:00:00";0,5541
"2006-12-14 00:00:00";0,5639
"2006-12-15 00:00:00";0,5739
"2006-12-18 00:00:00";0,5838
"2006-12-19 00:00:00";0,5922
"2006-12-20 00:00:00";0,5855
"2006-12-21 00:00:00";0,5805
"2006-12-22 00:00:00";0,5667
"2006-12-26 00:00:00";0,5665
"2006-12-27 00:00:00";0,574
"2006-12-28 00:00:00";0,5699
"2006-12-29 00:00:00";0,5664
"2007-01-03 00:00:00";0,5522
"2007-01-04 00:00:00";0,5495
"2007-01-05 00:00:00";0,5151
"2007-01-08 00:00:00";0,5189
"2007-01-09 00:00:00";0,5088
"2007-01-10 00:00:00";0,5339
"2007-01-11 00:00:00";0,532
"2007-01-12 00:00:00";0,5391
"2007-01-16 00:00:00";0,5401
"2007-01-17 00:00:00";0,5287
"2007-01-18 00:00:00";0,485
"2007-01-19 00:00:00";0,4879
"2007-01-22 00:00:00";0,4879
"2007-01-23 00:00:00";0,488
"2007-01-24 00:00:00";0,5032
"2007-01-25 00:00:00";0,4856
"2007-01-26 00:00:00";0,4816
"2007-01-29 00:00:00";0,4619
"2007-01-30 00:00:00";0,4707
"2007-01-31 00:00:00";0,4691
"2007-02-01 00:00:00";0,475
"2007-02-02 00:00:00";0,4874
"2007-02-05 00:00:00";0,4954
"2007-02-06 00:00:00";0,513
"2007-02-07 00:00:00";0,533
"2007-02-08 00:00:00";0,5261
"2007-02-09 00:00:00";0,4997
"2007-02-12 00:00:00";0,5107
"2007-02-13 00:00:00";0,5203
"2007-02-14 00:00:00";0,5134
"2007-02-15 00:00:00";0,5165
"2007-02-16 00:00:00";0,5007
"2007-02-20 00:00:00";0,5052
"2007-02-21 00:00:00";0,4977
"2007-02-22 00:00:00";0,5009
"2007-02-23 00:00:00";0,4997
"2007-02-26 00:00:00";0,492
"2007-02-27 00:00:00";0,4772
"2007-02-28 00:00:00";0,4744
"2007-03-01 00:00:00";0,4686
"2007-03-02 00:00:00";0,4556
"2007-03-05 00:00:00";0,4402
"2007-03-06 00:00:00";0,4661
"2007-03-07 00:00:00";0,453
"2007-03-08 00:00:00";0,4717
"2007-03-09 00:00:00";0,4669
"2007-03-12 00:00:00";0,4642
"2007-03-13 00:00:00";0,4446
"2007-03-14 00:00:00";0,4424
"2007-03-15 00:00:00";0,438
"2007-03-16 00:00:00";0,4339
"2007-03-19 00:00:00";0,436
"2007-03-20 00:00:00";0,4339
"2007-03-21 00:00:00";0,4586
"2007-03-22 00:00:00";0,4687
"2007-03-23 00:00:00";0,4635
"2007-03-26 00:00:00";0,4645
"2007-03-27 00:00:00";0,4557
"2007-03-28 00:00:00";0,447
"2007-03-29 00:00:00";0,4392
"2007-03-30 00:00:00";0,4404
"2007-04-02 00:00:00";0,44
"2007-04-03 00:00:00";0,4383
"2007-04-04 00:00:00";0,4374
"2007-04-05 00:00:00";0,4729
"2007-04-09 00:00:00";0,4643
"2007-04-10 00:00:00";0,4596
"2007-04-11 00:00:00";0,4513
"2007-04-12 00:00:00";0,4642
"2007-04-13 00:00:00";0,468
"2007-04-16 00:00:00";0,4655
"2007-04-17 00:00:00";0,47
"2007-04-18 00:00:00";0,4758
"2007-04-19 00:00:00";0,4824
"2007-04-20 00:00:00";0,488
"2007-04-23 00:00:00";0,4801
"2007-04-24 00:00:00";0,4981
"2007-04-25 00:00:00";0,5067
"2007-04-26 00:00:00";0,513
"2007-04-27 00:00:00";0,5061
"2007-04-30 00:00:00";0,5033
"2007-05-01 00:00:00";0,5087
"2007-05-02 00:00:00";0,5027
"2007-05-03 00:00:00";0,5122
"2007-05-04 00:00:00";0,5159
"2007-05-07 00:00:00";0,5056
"2007-05-08 00:00:00";0,5095
"2007-05-09 00:00:00";0,5117
"2007-05-10 00:00:00";0,5023
"2007-05-11 00:00:00";0,5378
"2007-05-14 00:00:00";0,5324
"2007-05-15 00:00:00";0,5277
"2007-05-16 00:00:00";0,5344
"2007-05-17 00:00:00";0,5255
"2007-05-18 00:00:00";0,5359
"2007-05-21 00:00:00";0,5376
"2007-05-22 00:00:00";0,5405
"2007-05-23 00:00:00";0,5261
"2007-05-24 00:00:00";0,5072
"2007-05-25 00:00:00";0,5151
"2007-05-29 00:00:00";0,5206
"2007-05-30 00:00:00";0,5218
"2007-05-31 00:00:00";0,5301
"2007-06-01 00:00:00";0,5338
"2007-06-04 00:00:00";0,5367
"2007-06-05 00:00:00";0,5526
"2007-06-06 00:00:00";0,5567
"2007-06-07 00:00:00";0,5508
"2007-06-08 00:00:00";0,5593
"2007-06-11 00:00:00";0,5613
"2007-06-12 00:00:00";0,5555
"2007-06-13 00:00:00";0,5688
"2007-06-14 00:00:00";0,5789
"2007-06-15 00:00:00";0,6053
"2007-06-18 00:00:00";0,6056
"2007-06-19 00:00:00";0,6094
"2007-06-20 00:00:00";0,61
"2007-06-21 00:00:00";0,6577
"2007-06-22 00:00:00";0,6675
"2007-06-25 00:00:00";0,6499
"2007-06-26 00:00:00";0,6198
"2007-06-27 00:00:00";0,6365
"2007-06-28 00:00:00";0,6426
"2007-06-29 00:00:00";0,6322
"2007-07-02 00:00:00";0,6585
"2007-07-03 00:00:00";0,6596
"2007-07-05 00:00:00";0,6666
"2007-07-06 00:00:00";0,6698
"2007-07-09 00:00:00";0,6893
"2007-07-10 00:00:00";0,696
"2007-07-11 00:00:00";0,6929
"2007-07-12 00:00:00";0,7063
"2007-07-13 00:00:00";0,702
"2007-07-16 00:00:00";0,7147
"2007-07-17 00:00:00";0,7117
"2007-07-18 00:00:00";0,6986
"2007-07-19 00:00:00";0,6978
"2007-07-20 00:00:00";0,6902
"2007-07-23 00:00:00";0,6971
"2007-07-24 00:00:00";0,6787
"2007-07-25 00:00:00";0,6755
"2007-07-26 00:00:00";0,6789
"2007-07-27 00:00:00";0,6772
"2007-07-30 00:00:00";0,6962
"2007-07-31 00:00:00";0,7003
"2007-08-01 00:00:00";0,6951
"2007-08-02 00:00:00";0,692
"2007-08-03 00:00:00";0,651
"2007-08-06 00:00:00";0,6565
"2007-08-07 00:00:00";0,6669
"2007-08-08 00:00:00";0,6977
"2007-08-09 00:00:00";0,706
"2007-08-10 00:00:00";0,6732
"2007-08-13 00:00:00";0,6659
"2007-08-14 00:00:00";0,6917
"2007-08-15 00:00:00";0,6625
"2007-08-16 00:00:00";0,6515
"2007-08-17 00:00:00";0,6899
"2007-08-20 00:00:00";0,6871
"2007-08-21 00:00:00";0,7243
"2007-08-22 00:00:00";0,7408
"2007-08-23 00:00:00";0,7346
"2007-08-24 00:00:00";0,7384
"2007-08-27 00:00:00";0,7551
"2007-08-28 00:00:00";0,709
"2007-08-29 00:00:00";0,7493
"2007-08-30 00:00:00";0,745
"2007-08-31 00:00:00";0,7829
"2007-09-04 00:00:00";0,8071
"2007-09-05 00:00:00";0,801
"2007-09-06 00:00:00";0,8045
"2007-09-07 00:00:00";0,7751
"2007-09-10 00:00:00";0,7773
"2007-09-11 00:00:00";0,7938
"2007-09-12 00:00:00";0,7626
"2007-09-13 00:00:00";0,7628
"2007-09-14 00:00:00";0,7403
"2007-09-17 00:00:00";0,7387
"2007-09-18 00:00:00";0,8034
"2007-09-19 00:00:00";0,7887
"2007-09-20 00:00:00";0,7842
"2007-09-21 00:00:00";0,7917
"2007-09-24 00:00:00";0,8119
"2007-09-25 00:00:00";0,8223
"2007-09-26 00:00:00";0,8418
"2007-09-27 00:00:00";0,8443
"2007-09-28 00:00:00";0,8319
"2007-10-01 00:00:00";0,867
"2007-10-02 00:00:00";0,8587
"2007-10-03 00:00:00";0,8223
"2007-10-04 00:00:00";0,8259
"2007-10-05 00:00:00";0,8477
"2007-10-08 00:00:00";0,8615
"2007-10-09 00:00:00";0,8464
"2007-10-10 00:00:00";0,8473
"2007-10-11 00:00:00";0,8096
"2007-10-12 00:00:00";0,8294
"2007-10-15 00:00:00";0,8353
"2007-10-16 00:00:00";0,8429
"2007-10-17 00:00:00";0,9077
"2007-10-18 00:00:00";0,907
"2007-10-19 00:00:00";0,8583
"2007-10-22 00:00:00";0,8989
"2007-10-23 00:00:00";0,9033
"2007-10-24 00:00:00";0,8728
"2007-10-25 00:00:00";0,7965
"2007-10-26 00:00:00";0,7897
"2007-10-29 00:00:00";0,7711
"2007-10-30 00:00:00";0,7993
"2007-10-31 00:00:00";0,8122
"2007-11-01 00:00:00";0,8122
"2007-11-02 00:00:00";0,8434
"2007-11-05 00:00:00";0,8434
"2007-11-06 00:00:00";0,87
"2007-11-07 00:00:00";0,8287
"2007-11-08 00:00:00";0,7767
"2007-11-09 00:00:00";0,7658
"2007-11-12 00:00:00";0,6893
"2007-11-13 00:00:00";0,7502
"2007-11-14 00:00:00";0,7385
"2007-11-15 00:00:00";0,7286
"2007-11-16 00:00:00";0,7449
"2007-11-19 00:00:00";0,6946
"2007-11-20 00:00:00";0,6893
"2007-11-21 00:00:00";0,682
"2007-11-23 00:00:00";0,6937
"2007-11-26 00:00:00";0,6776
"2007-11-27 00:00:00";0,7068
"2007-11-28 00:00:00";0,7541
"2007-11-29 00:00:00";0,7603
"2007-11-30 00:00:00";0,724
"2007-12-03 00:00:00";0,7346
"2007-12-04 00:00:00";0,7339
"2007-12-05 00:00:00";0,772
"2007-12-06 00:00:00";0,7876
"2007-12-07 00:00:00";0,7777
"2007-12-10 00:00:00";0,7862
"2007-12-11 00:00:00";0,7871
"2007-12-12 00:00:00";0,8142
"2007-12-13 00:00:00";0,792
"2007-12-14 00:00:00";0,805
"2007-12-17 00:00:00";0,764
"2007-12-18 00:00:00";0,7835
"2007-12-19 00:00:00";0,7908
"2007-12-20 00:00:00";0,8073
"2007-12-21 00:00:00";0,8071
"2007-12-24 00:00:00";0,8213
"2007-12-26 00:00:00";0,8324
"2007-12-27 00:00:00";0,8066
"2007-12-28 00:00:00";0,7986
"2007-12-31 00:00:00";0,7809
"2008-01-02 00:00:00";0,7578
"2008-01-03 00:00:00";0,7518
"2008-01-04 00:00:00";0,6887
"2008-01-07 00:00:00";0,6175
"2008-01-08 00:00:00";0,6306
"2008-01-09 00:00:00";0,6632
"2008-01-10 00:00:00";0,6494
"2008-01-11 00:00:00";0,6209
"2008-01-14 00:00:00";0,6623
"2008-01-15 00:00:00";0,6136
"2008-01-16 00:00:00";0,5443
"2008-01-17 00:00:00";0,5349
"2008-01-18 00:00:00";0,5702
"2008-01-22 00:00:00";0,5436
"2008-01-23 00:00:00";0,5516
"2008-01-24 00:00:00";0,5939
"2008-01-25 00:00:00";0,5727
"2008-01-28 00:00:00";0,5658
"2008-01-29 00:00:00";0,5833
"2008-01-30 00:00:00";0,5782
"2008-01-31 00:00:00";0,5645
"2008-02-01 00:00:00";0,6166
"2008-02-04 00:00:00";0,5973
"2008-02-05 00:00:00";0,5599
"2008-02-06 00:00:00";0,558
"2008-02-07 00:00:00";0,5636
"2008-02-08 00:00:00";0,5737
"2008-02-11 00:00:00";0,5755
"2008-02-12 00:00:00";0,5968
"2008-02-13 00:00:00";0,6203
"2008-02-14 00:00:00";0,519
"2008-02-15 00:00:00";0,5112
"2008-02-19 00:00:00";0,5036
"2008-02-20 00:00:00";0,5
"2008-02-21 00:00:00";0,4887
"2008-02-22 00:00:00";0,5124
"2008-02-25 00:00:00";0,5121
"2008-02-26 00:00:00";0,5165
"2008-02-27 00:00:00";0,5245
"2008-02-28 00:00:00";0,5048
"2008-02-29 00:00:00";0,491
"2008-03-03 00:00:00";0,4853
"2008-03-04 00:00:00";0,4805
"2008-03-05 00:00:00";0,486
"2008-03-06 00:00:00";0,4554
"2008-03-07 00:00:00";0,4488
"2008-03-10 00:00:00";0,4231
"2008-03-11 00:00:00";0,4371
"2008-03-12 00:00:00";0,4251
"2008-03-13 00:00:00";0,4522
"2008-03-14 00:00:00";0,4205
"2008-03-17 00:00:00";0,41
"2008-03-18 00:00:00";0,4355
"2008-03-19 00:00:00";0,4054
"2008-03-20 00:00:00";0,4251
"2008-03-24 00:00:00";0,4598
"2008-03-25 00:00:00";0,4665
"2008-03-26 00:00:00";0,4515
"2008-03-27 00:00:00";0,4451
"2008-03-28 00:00:00";0,4518
"2008-03-31 00:00:00";0,4543
"2008-04-01 00:00:00";0,4821
"2008-04-02 00:00:00";0,4674
"2008-04-03 00:00:00";0,4586
"2008-04-04 00:00:00";0,4311
